id,refi_pathway,pd_score,pred_rate,scenario_current_rate,monthly_savings,risk_adjusted_savings,recommendation
96559828,cc_to_pl,0.4055665364845264,8.297995698370116,36.0,81.11570036440125,48.217886713094394,consider
131600845,pl_refinance,0.15843683170261233,6.186407228551526,11.07,68.30036335157502,57.479070178014254,consider
118556509,other,0.3996123628821553,12.040311169287161,16.990000000000002,14.431511345308365,8.664500996649057,consider
117508764,pl_refinance,0.26577323268514186,9.467445010707996,14.44,27.352624095536896,20.08302876724455,consider
102196459,pl_refinance,0.5477497840446212,17.87213253512938,22.99,70.81423811556306,32.025754480479016,hold
127544114,pl_refinance,0.410476960015079,11.053335916948885,15.91,44.23193996140776,26.07574771047961,consider
121729223,cc_to_pl,0.7689494072588283,20.643631249811087,36.0,532.1431983181271,122.95200139458615,hold
114489183,cc_to_pl,0.5311606160320551,12.984974128962433,36.0,434.8981113456988,203.8973626121401,hold
109848409,pl_refinance,0.2447347156358762,9.999620483310249,14.93,65.5663596656874,49.51999527762581,consider
102633321,cc_to_pl,0.6145619409660479,15.733985061895629,36.0,161.9693394345063,62.42914781464747,hold
96877047,pl_refinance,0.5849381380075517,20.658002740742567,27.74,24.8202731096045,10.301948772033539,hold
136197091,pl_refinance,0.3739605001426243,12.654965093065426,17.73,14.436637200275044,9.037905132482573,consider
130657673,other,0.4193490727922827,12.038578922959722,16.98,115.2363418901848,66.91208876656133,consider
121906084,cc_to_pl,0.8439844202082717,22.68972415150732,36.0,279.65427044754415,43.63042314510639,hold
132286156,cc_to_pl,0.5640934393934892,18.062979958719563,36.0,88.18852665317974,38.44195733834319,hold
120929846,other,0.46353484906423653,14.261374985391237,19.08,38.300591141708196,20.54693240776545,hold
95826325,pl_refinance,0.68068257759814,17.52631000902589,22.99,69.65076418864635,22.24070248903833,hold
110681489,cc_to_pl,0.4874837784420977,12.551411160868518,36.0,446.0876087876568,228.6271357396495,hold
102265268,pl_refinance,0.624730604960718,15.678468524730963,20.990000000000002,50.710346501883805,19.030041053994307,hold
118609622,pl_refinance,0.748341184994216,18.219780298730377,24.03,16.45795376057788,4.141789140807016,hold
97270085,pl_refinance,0.4947259656657616,14.89560177201171,19.990000000000002,31.747202021704197,16.041036844330566,hold
121862066,cc_to_pl,0.27587203823013434,10.02763119789055,36.0,189.29186100285352,137.07152948762106,consider
111083259,pl_refinance,0.6290642558550685,13.396772325906118,18.59,72.75499295753275,26.987427452961658,hold
96422348,pl_refinance,0.542637677859959,15.707492061156035,20.990000000000002,100.87708892736282,46.13737964254608,hold
116473698,pl_refinance,0.8482252959230738,26.328294637983834,35.94,259.35081833568756,39.362893705007615,hold
96772264,pl_refinance,0.4859684184811506,10.469159319145065,15.49,60.81781299047702,31.26227659601253,hold
129620070,other,0.5095757832295092,15.718259681067215,21.01,37.23605176095327,18.26146152049096,hold
137793280,other,0.5384134351391424,23.576998974272414,34.69,30.248337220188546,13.962226070219653,hold
125290165,cc_to_pl,0.2996536202489721,9.450984258445208,36.0,443.41175106558535,310.54181459784667,consider
117583869,pl_refinance,0.6218806600563673,19.10298826825811,26.45,182.5764593354943,69.0356902931826,hold
129961227,pl_refinance,0.49394979586502985,14.041305289310124,19.07,94.01432978155117,47.575970777566376,hold
136809076,cc_to_pl,0.31425625624028486,8.523988381132567,36.0,646.261203812988,443.1695773493787,consider
97266018,pl_refinance,0.6967295880859422,21.46852726352086,31.24,139.88178369531306,42.42200616055072,hold
127394268,pl_refinance,0.22970665231615156,7.293532788609155,12.35,38.13683055381574,29.376546877350407,consider
135473650,pl_refinance,0.7871245019089745,17.148016928577267,22.47,89.01285649745626,18.948656163400972,hold
125756026,pl_refinance,0.23882103527075368,7.934673268537818,12.969999999999999,37.466089784643486,28.518399434727918,consider
112800534,cc_to_pl,0.6189884785109626,14.07472912479917,36.0,358.76740002003373,136.69451294229916,hold
118378509,pl_refinance,0.1790568889391564,7.318218080823156,12.35,11.794627381762837,9.682718096587795,consider
